Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReasoningPlayer,-100722,25,0.300000,0.300000,0.300000,94,79,15,false,0,16,417
ReasoningPlayer,-126,25,0.300000,0.300000,0.300000,1,1,0,true,1,0,20
ReasoningPlayer,-100190,25,0.300000,0.300000,0.300000,95,79,16,false,0,16,355
ReasoningPlayer,-5362,25,0.300000,0.300000,0.300000,2,1,1,true,1,1,487
ReasoningPlayer,-26423,25,0.300000,0.300000,0.300000,25,19,6,true,1,6,171
ReasoningPlayer,-5108,25,0.300000,0.300000,0.300000,5,2,3,true,1,3,122
ReasoningPlayer,-100337,25,0.300000,0.300000,0.300000,92,72,20,false,0,21,449
ReasoningPlayer,-100745,25,0.300000,0.300000,0.300000,95,75,20,false,0,22,323
ReasoningPlayer,-16419,25,0.300000,0.300000,0.300000,16,8,8,true,1,8,145
ReasoningPlayer,-596,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,238
ReasoningPlayer,-3459,25,0.300000,0.300000,0.300000,4,1,3,true,1,4,65
ReasoningPlayer,487,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,73
ReasoningPlayer,-5937,25,0.300000,0.300000,0.300000,5,3,2,true,1,2,237
ReasoningPlayer,-46719,25,0.300000,0.300000,0.300000,40,22,18,true,1,19,457
ReasoningPlayer,-72272,25,0.300000,0.300000,0.300000,66,38,28,true,1,28,566
ReasoningPlayer,-34621,25,0.300000,0.300000,0.300000,33,27,6,true,1,6,215
ReasoningPlayer,-96024,25,0.300000,0.300000,0.300000,89,61,28,true,1,29,545
ReasoningPlayer,-100802,25,0.300000,0.300000,0.300000,93,71,22,false,0,23,556
ReasoningPlayer,-100822,25,0.300000,0.300000,0.300000,93,70,23,false,0,26,422
ReasoningPlayer,-59225,25,0.300000,0.300000,0.300000,53,37,16,true,1,18,550
ReasoningPlayer,-100795,25,0.300000,0.300000,0.300000,93,77,16,false,0,18,461
ReasoningPlayer,-6136,25,0.300000,0.300000,0.300000,5,5,0,true,1,0,249
ReasoningPlayer,-19816,25,0.300000,0.300000,0.300000,19,14,5,true,1,5,202
ReasoningPlayer,-6025,25,0.300000,0.300000,0.300000,5,3,2,true,1,2,257
ReasoningPlayer,-67502,25,0.300000,0.300000,0.300000,64,42,22,true,1,22,331
ReasoningPlayer,-18734,25,0.300000,0.300000,0.300000,16,5,11,true,1,11,341
ReasoningPlayer,127,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,100
ReasoningPlayer,-100234,25,0.300000,0.300000,0.300000,93,68,25,false,0,27,472
ReasoningPlayer,-10551,25,0.300000,0.300000,0.300000,10,8,2,true,1,2,120
ReasoningPlayer,-36279,25,0.300000,0.300000,0.300000,33,23,10,true,1,11,307
ReasoningPlayer,-2396,25,0.300000,0.300000,0.300000,3,1,2,true,1,2,44
ReasoningPlayer,-38983,25,0.300000,0.300000,0.300000,37,18,19,true,1,20,227
ReasoningPlayer,-90889,25,0.300000,0.300000,0.300000,85,60,25,true,1,29,521
ReasoningPlayer,-96328,25,0.300000,0.300000,0.300000,90,61,29,true,1,32,425
ReasoningPlayer,-100616,25,0.300000,0.300000,0.300000,94,76,18,false,0,20,340
ReasoningPlayer,-36900,25,0.300000,0.300000,0.300000,34,22,12,true,1,14,387
ReasoningPlayer,-100121,25,0.300000,0.300000,0.300000,94,74,20,false,0,22,385
ReasoningPlayer,-100030,25,0.300000,0.300000,0.300000,94,82,12,false,0,13,386
ReasoningPlayer,-100632,25,0.300000,0.300000,0.300000,95,77,18,false,0,18,354
ReasoningPlayer,-2785,25,0.300000,0.300000,0.300000,1,0,1,true,1,1,324
ReasoningPlayer,-66649,25,0.300000,0.300000,0.300000,64,47,17,true,1,17,260
ReasoningPlayer,-13269,25,0.300000,0.300000,0.300000,12,8,4,true,1,4,208
ReasoningPlayer,511,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,94
ReasoningPlayer,-1305,25,0.300000,0.300000,0.300000,1,0,1,true,1,1,166
ReasoningPlayer,-100371,25,0.300000,0.300000,0.300000,93,73,20,false,0,23,440
ReasoningPlayer,-116,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,155
ReasoningPlayer,-18319,25,0.300000,0.300000,0.300000,17,7,10,true,1,11,212
ReasoningPlayer,-100984,25,0.300000,0.300000,0.300000,94,76,18,false,0,18,478
ReasoningPlayer,-4667,25,0.300000,0.300000,0.300000,5,3,2,true,1,2,96
ReasoningPlayer,-100586,25,0.300000,0.300000,0.300000,94,78,16,false,0,17,438
ReasoningPlayer,-62137,25,0.300000,0.300000,0.300000,58,40,18,true,1,19,337
ReasoningPlayer,-2821,25,0.300000,0.300000,0.300000,3,2,1,true,1,1,91
ReasoningPlayer,-561,25,0.300000,0.300000,0.300000,1,1,0,true,1,0,71
ReasoningPlayer,-1240,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,276
ReasoningPlayer,-9104,25,0.300000,0.300000,0.300000,9,7,2,true,1,2,108
ReasoningPlayer,-2192,25,0.300000,0.300000,0.300000,2,1,1,true,1,1,145
ReasoningPlayer,-17557,25,0.300000,0.300000,0.300000,15,8,7,true,1,7,375
ReasoningPlayer,-100036,25,0.300000,0.300000,0.300000,94,72,22,false,0,22,349
ReasoningPlayer,-82301,25,0.300000,0.300000,0.300000,77,59,18,true,1,21,412
ReasoningPlayer,-7926,25,0.300000,0.300000,0.300000,8,6,2,true,1,2,91
ReasoningPlayer,854,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,21
ReasoningPlayer,-13837,25,0.300000,0.300000,0.300000,13,10,3,true,1,3,177
ReasoningPlayer,-23983,25,0.300000,0.300000,0.300000,23,19,4,true,1,4,214
