Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-5949,20,0.347848,0.405012,0.041044,5,0,5,true,1
ReasoningPlayer,-100669,20,0.239357,0.041101,0.515993,99,94,5,false,0
ReasoningPlayer,-100068,20,0.938362,0.562863,0.422375,98,86,12,false,0
ReasoningPlayer,-100266,20,0.706558,0.737522,0.866914,98,88,10,false,0
ReasoningPlayer,-84356,20,0.634335,0.542900,0.185172,80,47,33,true,1
ReasoningPlayer,-176,20,0.133655,0.410377,0.543964,1,0,1,true,1
ReasoningPlayer,-100645,20,0.985182,0.832552,0.674073,98,64,34,false,0
ReasoningPlayer,-100087,20,0.869258,0.514340,0.433627,99,89,10,false,0
ReasoningPlayer,-93195,20,0.981108,0.288792,0.389720,91,52,39,true,1
ReasoningPlayer,-10518,20,0.642267,0.996149,0.216657,11,5,6,true,1
ReasoningPlayer,-100437,20,0.650951,0.321244,0.346458,96,56,40,false,0
ReasoningPlayer,-100125,20,0.778254,0.610627,0.019631,89,21,68,false,0
ReasoningPlayer,-100054,20,0.874744,0.850899,0.747398,99,93,6,false,0
ReasoningPlayer,-100444,20,0.263681,0.525663,0.768499,99,97,2,false,0
ReasoningPlayer,-100406,20,0.368842,0.281338,0.843527,99,91,8,false,0
ReasoningPlayer,-100288,20,0.913249,0.154967,0.629878,98,72,26,false,0
ReasoningPlayer,-22946,20,0.333219,0.730734,0.108264,19,7,12,true,1
ReasoningPlayer,-100066,20,0.275307,0.741948,0.799592,99,97,2,false,0
ReasoningPlayer,-14477,20,0.882507,0.032480,0.656413,15,10,5,true,1
ReasoningPlayer,-100701,20,0.462835,0.940039,0.916501,100,94,6,false,0
ReasoningPlayer,-145,20,0.678102,0.185164,0.496069,1,0,1,true,1
ReasoningPlayer,-100865,20,0.878830,0.838865,0.239106,97,72,25,false,0
ReasoningPlayer,-100611,20,0.748541,0.605621,0.849560,99,88,11,false,0
ReasoningPlayer,-100392,20,0.542498,0.463441,0.541153,98,84,14,false,0
ReasoningPlayer,-100777,20,0.236501,0.470840,0.587927,99,97,2,false,0
